"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00046730","PASO ROBLES, CA US","1971-10-11",,,"0.00","0.0","0.0","99","40","92"
"USC00046730","PASO ROBLES, CA US","1971-10-12",,,"0.00","0.0","0.0","98","40","95"
"USC00046730","PASO ROBLES, CA US","1971-10-13",,,"0.00","0.0","0.0","96","41",
"USC00046730","PASO ROBLES, CA US","1971-10-14",,,"0.00","0.0","0.0","85","38","64"
"USC00046730","PASO ROBLES, CA US","1971-10-15",,,"0.00","0.0","0.0","67","45","59"
"USC00046730","PASO ROBLES, CA US","1971-10-16",,,"0.28","0.0","0.0","62","32","52"
"USC00046730","PASO ROBLES, CA US","1971-10-17",,,"0.01","0.0","0.0","62","31","59"
"USC00046730","PASO ROBLES, CA US","1971-10-18",,,"0.00","0.0","0.0","69","30","67"
"USC00046730","PASO ROBLES, CA US","1971-10-19",,,"0.00","0.0","0.0","72","30","68"
"USC00046730","PASO ROBLES, CA US","1971-10-20",,,"0.00","0.0","0.0","74","37","72"
"USC00046730","PASO ROBLES, CA US","1971-10-21",,,"0.00","0.0","0.0","78","34","75"
"USC00046730","PASO ROBLES, CA US","1971-10-22",,,"0.00","0.0","0.0","76","32","67"
"USC00046730","PASO ROBLES, CA US","1971-10-23",,,"0.00","0.0","0.0","67","35","62"
"USC00046730","PASO ROBLES, CA US","1971-10-24",,,"0.00","0.0","0.0","64","32","56"
"USC00046730","PASO ROBLES, CA US","1971-10-25",,,"0.00","0.0","0.0","75","28","67"
"USC00046730","PASO ROBLES, CA US","1971-10-26",,,"0.00","0.0","0.0","72","28","62"
"USC00046730","PASO ROBLES, CA US","1971-10-27",,,"0.00","0.0","0.0","68","43","63"
"USC00046730","PASO ROBLES, CA US","1971-10-28",,,"0.00","0.0","0.0","65","29","57"
"USC00046730","PASO ROBLES, CA US","1971-10-29",,,"0.00","0.0","0.0","62","20","59"
"USC00046730","PASO ROBLES, CA US","1971-10-30",,,"0.00","0.0","0.0","67","19","54"
"USC00046730","PASO ROBLES, CA US","1971-10-31",,,"0.00","0.0","0.0","65","32","59"
"USC00046730","PASO ROBLES, CA US","1971-11-01",,,"0.00","0.0","0.0","72","26","66"
"USC00046730","PASO ROBLES, CA US","1971-11-02",,,"0.00","0.0","0.0","74","27","65"
"USC00046730","PASO ROBLES, CA US","1971-11-03",,,"0.00","0.0","0.0","82","27","70"
"USC00046730","PASO ROBLES, CA US","1971-11-04",,,"0.00","0.0","0.0","83","28","77"
"USC00046730","PASO ROBLES, CA US","1971-11-05",,,"0.00","0.0","0.0","82","33","73"
"USC00046730","PASO ROBLES, CA US","1971-11-06",,,"0.00","0.0","0.0","79","30","71"
"USC00046730","PASO ROBLES, CA US","1971-11-07",,,"0.00","0.0","0.0","74","28","62"
"USC00046730","PASO ROBLES, CA US","1971-11-08",,,"0.00","0.0","0.0","63","34","52"
"USC00046730","PASO ROBLES, CA US","1971-11-09",,,"0.00","0.0","0.0","73","35","60"
"USC00046730","PASO ROBLES, CA US","1971-11-10",,,"0.00","0.0","0.0","67","30","58"
"USC00046730","PASO ROBLES, CA US","1971-11-11",,,"0.47","0.0","0.0","59","45","58"
"USC00046730","PASO ROBLES, CA US","1971-11-12",,,"0.39","0.0","0.0","61","44","56"
"USC00046730","PASO ROBLES, CA US","1971-11-13",,,"0.02","0.0","0.0","59","38","52"
"USC00046730","PASO ROBLES, CA US","1971-11-14",,,"0.00","0.0","0.0","60","31","52"
"USC00046730","PASO ROBLES, CA US","1971-11-15",,,"0.00","0.0","0.0","59","27","57"
"USC00046730","PASO ROBLES, CA US","1971-11-16",,,"0.00","0.0","0.0","61","26","56"
"USC00046730","PASO ROBLES, CA US","1971-11-17",,,"0.00","0.0","0.0","65","24","59"
"USC00046730","PASO ROBLES, CA US","1971-11-18",,,"0.00","0.0","0.0","64","28","55"
"USC00046730","PASO ROBLES, CA US","1971-11-19",,,"0.00","0.0","0.0","64","26","58"
"USC00046730","PASO ROBLES, CA US","1971-11-20",,,"0.00","0.0","0.0","70","25","61"
"USC00046730","PASO ROBLES, CA US","1971-11-21",,,"0.00","0.0","0.0","63","24","52"
"USC00046730","PASO ROBLES, CA US","1971-11-22",,,"0.00","0.0","0.0","65","29","60"
"USC00046730","PASO ROBLES, CA US","1971-11-23",,,"0.00","0.0","0.0","66","32","62"
"USC00046730","PASO ROBLES, CA US","1971-11-24",,,"0.00","0.0","0.0","68","32","59"
"USC00046730","PASO ROBLES, CA US","1971-11-25",,,"0.00","0.0","0.0","64","42","55"
"USC00046730","PASO ROBLES, CA US","1971-11-26",,,"0.00","0.0","0.0","66","32","61"
"USC00046730","PASO ROBLES, CA US","1971-11-27",,,"0.00","0.0","0.0","66","39","61"
"USC00046730","PASO ROBLES, CA US","1971-11-28",,,"0.00","0.0","0.0","66","45","62"
"USC00046730","PASO ROBLES, CA US","1971-11-29",,,"0.00","0.0","0.0","63","42","54"
"USC00046730","PASO ROBLES, CA US","1971-11-30",,,"0.00","0.0","0.0","59","34","54"
"USC00046730","PASO ROBLES, CA US","1971-12-01",,,"0.00","0.0","0.0","67","24","62"
"USC00046730","PASO ROBLES, CA US","1971-12-02",,,"0.33","0.0","0.0","63","38","51"
"USC00046730","PASO ROBLES, CA US","1971-12-03",,,"0.04","0.0","0.0","52","30","44"
"USC00046730","PASO ROBLES, CA US","1971-12-04",,,"0.00","0.0","0.0","56","30","45"
"USC00046730","PASO ROBLES, CA US","1971-12-05",,,"0.00","0.0","0.0","60","29","59"
"USC00046730","PASO ROBLES, CA US","1971-12-06",,,"0.00","0.0","0.0","61","38","54"
"USC00046730","PASO ROBLES, CA US","1971-12-07",,,"0.00","0.0","0.0","55","35","50"
"USC00046730","PASO ROBLES, CA US","1971-12-08",,,"0.00","0.0","0.0","57","24","51"
"USC00046730","PASO ROBLES, CA US","1971-12-09",,,"0.00","0.0","0.0","61","22","55"
"USC00046730","PASO ROBLES, CA US","1971-12-10",,,"0.03","0.0","0.0","57","26","46"
"USC00046730","PASO ROBLES, CA US","1971-12-11",,,"0.00","0.0","0.0","53","25","48"
"USC00046730","PASO ROBLES, CA US","1971-12-12",,,"0.06","0.0","0.0","51","26","48"
"USC00046730","PASO ROBLES, CA US","1971-12-13",,,"0.02","0.0","0.0","52","30","49"
"USC00046730","PASO ROBLES, CA US","1971-12-14",,,"0.00","0.0","0.0","55","23","52"
"USC00046730","PASO ROBLES, CA US","1971-12-15",,,"0.00","0.0","0.0","53","28","48"
"USC00046730","PASO ROBLES, CA US","1971-12-16",,,"0.00","0.0","0.0","54","24","49"
"USC00046730","PASO ROBLES, CA US","1971-12-17",,,"0.00","0.0","0.0","65","22","54"
"USC00046730","PASO ROBLES, CA US","1971-12-18",,,"0.00","0.0","0.0","58","24","52"
"USC00046730","PASO ROBLES, CA US","1971-12-19",,,"0.00","0.0","0.0","61","20","55"
"USC00046730","PASO ROBLES, CA US","1971-12-20",,,"0.00","0.0","0.0","60","19","57"
"USC00046730","PASO ROBLES, CA US","1971-12-21",,,"0.00","0.0","0.0","57","24","53"
"USC00046730","PASO ROBLES, CA US","1971-12-22",,,"1.12","0.0","0.0","58","43","54"
"USC00046730","PASO ROBLES, CA US","1971-12-23",,,"0.04","0.0","0.0","63","42","56"
"USC00046730","PASO ROBLES, CA US","1971-12-24",,,"0.26","0.0","0.0","58","51","54"
"USC00046730","PASO ROBLES, CA US","1971-12-25",,,"0.59","0.0","0.0","55","45","46"
"USC00046730","PASO ROBLES, CA US","1971-12-26",,,"0.20","0.0","0.0","52","32","46"
"USC00046730","PASO ROBLES, CA US","1971-12-27",,,"1.47","0.0","0.0","50","41","42"
"USC00046730","PASO ROBLES, CA US","1971-12-28",,,"0.11","0.0","0.0","54","37","46"
"USC00046730","PASO ROBLES, CA US","1971-12-29",,,"0.00","0.0","0.0","51","30","50"
"USC00046730","PASO ROBLES, CA US","1971-12-30",,,"0.00","0.0","0.0","51","35","43"
"USC00046730","PASO ROBLES, CA US","1971-12-31",,,"0.00","0.0","0.0","52","39","45"
"USC00046730","PASO ROBLES, CA US","1972-01-01",,,"0.00","0.0","0.0","61","25","58"
"USC00046730","PASO ROBLES, CA US","1972-01-02",,,"0.00","0.0","0.0","62","24","58"
"USC00046730","PASO ROBLES, CA US","1972-01-03",,,"0.00","0.0","0.0","58","25","44"
"USC00046730","PASO ROBLES, CA US","1972-01-04",,,"0.00","0.0","0.0","57","22","51"
"USC00046730","PASO ROBLES, CA US","1972-01-05",,,"0.00","0.0","0.0","55","21","50"
"USC00046730","PASO ROBLES, CA US","1972-01-06",,,"0.00","0.0","0.0","63","22","59"
"USC00046730","PASO ROBLES, CA US","1972-01-07",,,"0.00","0.0","0.0","63","25","57"
"USC00046730","PASO ROBLES, CA US","1972-01-08",,,"0.00","0.0","0.0","58","30","48"
"USC00046730","PASO ROBLES, CA US","1972-01-09",,,"0.00","0.0","0.0","56","29","52"
"USC00046730","PASO ROBLES, CA US","1972-01-10",,,"0.00","0.0","0.0","61","26","52"
"USC00046730","PASO ROBLES, CA US","1972-01-11",,,"0.00","0.0","0.0","58","27","48"
"USC00046730","PASO ROBLES, CA US","1972-01-12",,,"0.00","0.0","0.0","51","28","43"
"USC00046730","PASO ROBLES, CA US","1972-01-13",,,"0.00","0.0","0.0","52","29","46"
"USC00046730","PASO ROBLES, CA US","1972-01-14",,,"0.00","0.0","0.0","62","27","60"
"USC00046730","PASO ROBLES, CA US","1972-01-15",,,"0.00","0.0","0.0","72","24","63"
"USC00046730","PASO ROBLES, CA US","1972-01-16",,,"0.00","0.0","0.0","72","24","61"
"USC00046730","PASO ROBLES, CA US","1972-01-17",,,"0.00","0.0","0.0","68","24","64"
"USC00046730","PASO ROBLES, CA US","1972-01-18",,,"0.00","0.0","0.0","66","31","53"
"USC00046730","PASO ROBLES, CA US","1972-01-19",,,"0.00","0.0","0.0","54","35","47"
"USC00046730","PASO ROBLES, CA US","1972-01-20",,,"0.00","0.0","0.0","56","35","54"
"USC00046730","PASO ROBLES, CA US","1972-01-21",,,"0.01","0.0","0.0","60","39","58"
"USC00046730","PASO ROBLES, CA US","1972-01-22",,,"0.00","0.0","0.0","61","35","59"
"USC00046730","PASO ROBLES, CA US","1972-01-23",,,"0.00","0.0","0.0","60","44","51"
"USC00046730","PASO ROBLES, CA US","1972-01-24",,,"0.00","0.0","0.0","60","26","55"
"USC00046730","PASO ROBLES, CA US","1972-01-25",,,"0.00","0.0","0.0","56","29","51"
"USC00046730","PASO ROBLES, CA US","1972-01-26",,,"0.05","0.0","0.0","53","29","46"
"USC00046730","PASO ROBLES, CA US","1972-01-27",,,"1.16","0.0","0.0","50","32","47"
"USC00046730","PASO ROBLES, CA US","1972-01-28",,,"0.13","0.0","0.0","54","40","51"
"USC00046730","PASO ROBLES, CA US","1972-01-29",,,"0.00","0.0","0.0","53","29","50"
"USC00046730","PASO ROBLES, CA US","1972-01-30",,,"0.00","0.0","0.0","61","28","56"
"USC00046730","PASO ROBLES, CA US","1972-01-31",,,"0.00","0.0","0.0","64","23","60"
"USC00046730","PASO ROBLES, CA US","1972-02-01",,,"0.00","0.0","0.0","61","26","52"
"USC00046730","PASO ROBLES, CA US","1972-02-02",,,"0.00","0.0","0.0","59","26","56"
"USC00046730","PASO ROBLES, CA US","1972-02-03",,,"0.00","0.0","0.0","65","25","60"
"USC00046730","PASO ROBLES, CA US","1972-02-04",,,"0.03","0.0","0.0","62","35","50"
"USC00046730","PASO ROBLES, CA US","1972-02-05",,,"0.25","0.0","0.0","57","45","55"
"USC00046730","PASO ROBLES, CA US","1972-02-06",,,"0.00","0.0","0.0","63","44","59"
"USC00046730","PASO ROBLES, CA US","1972-02-07",,,"0.00","0.0","0.0","63","43","60"
"USC00046730","PASO ROBLES, CA US","1972-02-08",,,"0.00","0.0","0.0","61","36","58"
"USC00046730","PASO ROBLES, CA US","1972-02-09",,,"0.00","0.0","0.0","68","40","66"
"USC00046730","PASO ROBLES, CA US","1972-02-10",,,"0.00","0.0","0.0","72","39","72"
"USC00046730","PASO ROBLES, CA US","1972-02-11",,,"0.00","0.0","0.0","73","33","72"
"USC00046730","PASO ROBLES, CA US","1972-02-12",,,"0.00","0.0","0.0","73","31","69"
"USC00046730","PASO ROBLES, CA US","1972-02-13",,,"0.00","0.0","0.0","70","34","65"
"USC00046730","PASO ROBLES, CA US","1972-02-14",,,"0.00","0.0","0.0","66","41","60"
"USC00046730","PASO ROBLES, CA US","1972-02-15",,,"0.00","0.0","0.0","65","41","60"
"USC00046730","PASO ROBLES, CA US","1972-02-16",,,"0.00","0.0","0.0","70","33","69"
"USC00046730","PASO ROBLES, CA US","1972-02-17",,,"0.00","0.0","0.0","71","35","66"
"USC00046730","PASO ROBLES, CA US","1972-02-18",,,"0.00","0.0","0.0","68","40","55"
"USC00046730","PASO ROBLES, CA US","1972-02-19",,,"0.00","0.0","0.0","72","40","65"
"USC00046730","PASO ROBLES, CA US","1972-02-20",,,"0.00","0.0","0.0","72","37","70"
"USC00046730","PASO ROBLES, CA US","1972-02-21",,,"0.00","0.0","0.0","73","47","62"
"USC00046730","PASO ROBLES, CA US","1972-02-22",,,"0.02","0.0","0.0","68","47","62"
"USC00046730","PASO ROBLES, CA US","1972-02-23",,,"0.00","0.0","0.0","65","30","63"
"USC00046730","PASO ROBLES, CA US","1972-02-24",,,"0.00","0.0","0.0","67","34","65"
"USC00046730","PASO ROBLES, CA US","1972-02-25",,,"0.00","0.0","0.0","66","42","64"
"USC00046730","PASO ROBLES, CA US","1972-02-26",,,"0.00","0.0","0.0","78","35","66"
"USC00046730","PASO ROBLES, CA US","1972-02-27",,,"0.00","0.0","0.0","80","45","66"
"USC00046730","PASO ROBLES, CA US","1972-02-28",,,"0.00","0.0","0.0","68","40","62"
"USC00046730","PASO ROBLES, CA US","1972-02-29",,,"0.00","0.0","0.0","64","40","58"
"USC00046730","PASO ROBLES, CA US","1972-03-01",,,"0.00","0.0","0.0","70","32","68"
"USC00046730","PASO ROBLES, CA US","1972-03-02",,,"0.00","0.0","0.0","75","42","71"
"USC00046730","PASO ROBLES, CA US","1972-03-03",,,"0.00","0.0","0.0","74","49","72"
"USC00046730","PASO ROBLES, CA US","1972-03-04",,,"0.00","0.0","0.0","78","50","74"
"USC00046730","PASO ROBLES, CA US","1972-03-05",,,"0.00","0.0","0.0","85","45","81"
"USC00046730","PASO ROBLES, CA US","1972-03-06",,,"0.00","0.0","0.0","87","42","84"
"USC00046730","PASO ROBLES, CA US","1972-03-07",,,"0.00","0.0","0.0","85","41","62"
"USC00046730","PASO ROBLES, CA US","1972-03-08",,,"0.00","0.0","0.0","63","49","56"
"USC00046730","PASO ROBLES, CA US","1972-03-09",,,"0.00","0.0","0.0","64","39","60"
"USC00046730","PASO ROBLES, CA US","1972-03-10",,,"0.00","0.0","0.0","79","45","70"
"USC00046730","PASO ROBLES, CA US","1972-03-11",,,"0.00","0.0","0.0","77","48","75"
"USC00046730","PASO ROBLES, CA US","1972-03-12",,,"0.00","0.0","0.0","78","48","73"
"USC00046730","PASO ROBLES, CA US","1972-03-13",,,"0.00","0.0","0.0","80","48","76"
"USC00046730","PASO ROBLES, CA US","1972-03-14",,,"0.00","0.0","0.0","80","44","78"
"USC00046730","PASO ROBLES, CA US","1972-03-15",,,"0.00","0.0","0.0","86","36","82"
"USC00046730","PASO ROBLES, CA US","1972-03-16",,,"0.00","0.0","0.0","91","39","89"
"USC00046730","PASO ROBLES, CA US","1972-03-17",,,"0.00","0.0","0.0","89","39","85"
"USC00046730","PASO ROBLES, CA US","1972-03-18",,,"0.00","0.0","0.0","86","47","77"
"USC00046730","PASO ROBLES, CA US","1972-03-19",,,"0.00","0.0","0.0","82","38","79"
"USC00046730","PASO ROBLES, CA US","1972-03-20",,,"0.00","0.0","0.0","80","34","63"
"USC00046730","PASO ROBLES, CA US","1972-03-21",,,"0.00","0.0","0.0","68","40","64"
"USC00046730","PASO ROBLES, CA US","1972-03-22",,,"0.00","0.0","0.0","70","46","61"
"USC00046730","PASO ROBLES, CA US","1972-03-23",,,"0.00","0.0","0.0","68","38","65"
"USC00046730","PASO ROBLES, CA US","1972-03-24",,,"0.00","0.0","0.0","76","38","75"
"USC00046730","PASO ROBLES, CA US","1972-03-25",,,"0.00","0.0","0.0","76","49","69"
"USC00046730","PASO ROBLES, CA US","1972-03-26",,,"0.00","0.0","0.0","77","36","62"
"USC00046730","PASO ROBLES, CA US","1972-03-27",,,"0.00","0.0","0.0","67","26","64"
"USC00046730","PASO ROBLES, CA US","1972-03-28",,,"0.00","0.0","0.0","67","26","59"
"USC00046730","PASO ROBLES, CA US","1972-03-29",,,"0.00","0.0","0.0","70","28","62"
"USC00046730","PASO ROBLES, CA US","1972-03-30",,,"0.00","0.0","0.0","72","29","70"
"USC00046730","PASO ROBLES, CA US","1972-03-31",,,"0.00","0.0","0.0","80","30","71"
"USC00046730","PASO ROBLES, CA US","1972-04-01",,,"0.00","0.0","0.0","77","48","69"
"USC00046730","PASO ROBLES, CA US","1972-04-02",,,"0.00","0.0","0.0","81","38","73"
"USC00046730","PASO ROBLES, CA US","1972-04-03",,,"0.00","0.0","0.0","82","43","74"
"USC00046730","PASO ROBLES, CA US","1972-04-04",,,"0.00","0.0","0.0","77","47","73"
"USC00046730","PASO ROBLES, CA US","1972-04-05",,,"0.01","0.0","0.0","75","45","58"
"USC00046730","PASO ROBLES, CA US","1972-04-06",,,"0.03","0.0","0.0","75","40","70"
"USC00046730","PASO ROBLES, CA US","1972-04-07",,,"0.00","0.0","0.0","75","41","72"
"USC00046730","PASO ROBLES, CA US","1972-04-08",,,"0.00","0.0","0.0","76","41","74"
"USC00046730","PASO ROBLES, CA US","1972-04-09",,,"0.00","0.0","0.0","75","44","62"
"USC00046730","PASO ROBLES, CA US","1972-04-10",,,"0.00","0.0","0.0","71","45","60"
"USC00046730","PASO ROBLES, CA US","1972-04-11",,,"0.31","0.0","0.0","61","42","56"
"USC00046730","PASO ROBLES, CA US","1972-04-12",,,"0.15","0.0","0.0","63","41","55"
"USC00046730","PASO ROBLES, CA US","1972-04-13",,,"0.03","0.0","0.0","65","40","62"
"USC00046730","PASO ROBLES, CA US","1972-04-14",,,"0.00","0.0","0.0","74","30","71"
"USC00046730","PASO ROBLES, CA US","1972-04-15",,,"0.00","0.0","0.0","74","34","65"
"USC00046730","PASO ROBLES, CA US","1972-04-16",,,"0.00","0.0","0.0","79","38","72"
"USC00046730","PASO ROBLES, CA US","1972-04-17",,,"0.00","0.0","0.0","73","34","65"
"USC00046730","PASO ROBLES, CA US","1972-04-18",,,"0.00","0.0","0.0","67","35","62"
"USC00046730","PASO ROBLES, CA US","1972-04-19",,,"0.00","0.0","0.0","70","28","66"
"USC00046730","PASO ROBLES, CA US","1972-04-20",,,"0.00","0.0","0.0","76","29","71"
"USC00046730","PASO ROBLES, CA US","1972-04-21",,,"0.00","0.0","0.0","79","35","76"
"USC00046730","PASO ROBLES, CA US","1972-04-22",,,"0.00","0.0","0.0","84","36","71"
"USC00046730","PASO ROBLES, CA US","1972-04-23",,,"0.00","0.0","0.0","72","37","59"
"USC00046730","PASO ROBLES, CA US","1972-04-24",,,"0.00","0.0","0.0","72","41","67"
"USC00046730","PASO ROBLES, CA US","1972-04-25",,,"0.00","0.0","0.0","76","34","74"
"USC00046730","PASO ROBLES, CA US","1972-04-26",,,"0.00","0.0","0.0","85","38","82"
"USC00046730","PASO ROBLES, CA US","1972-04-27",,,"0.00","0.0","0.0","85","37","77"
"USC00046730","PASO ROBLES, CA US","1972-04-28",,,"0.00","0.0","0.0","80","39","74"
"USC00046730","PASO ROBLES, CA US","1972-04-29",,,"0.00","0.0","0.0","77","38","75"
"USC00046730","PASO ROBLES, CA US","1972-04-30",,,"0.00","0.0","0.0","85","34","83"
"USC00046730","PASO ROBLES, CA US","1972-05-01",,,"0.00","0.0","0.0","92","35","90"
"USC00046730","PASO ROBLES, CA US","1972-05-02",,,"0.00","0.0","0.0","92","38","89"
"USC00046730","PASO ROBLES, CA US","1972-05-03",,,"0.00","0.0","0.0","90","40","73"
"USC00046730","PASO ROBLES, CA US","1972-05-04",,,"0.00","0.0","0.0","74","41","62"
"USC00046730","PASO ROBLES, CA US","1972-05-05",,,"0.00","0.0","0.0","64","47","58"
"USC00046730","PASO ROBLES, CA US","1972-05-06",,,"0.00","0.0","0.0","65","47","58"
"USC00046730","PASO ROBLES, CA US","1972-05-07",,,"0.00","0.0","0.0","70","40","61"
"USC00046730","PASO ROBLES, CA US","1972-05-08",,,"0.00","0.0","0.0","74","35","70"
"USC00046730","PASO ROBLES, CA US","1972-05-09",,,"0.00","0.0","0.0","78","38","76"
"USC00046730","PASO ROBLES, CA US","1972-05-10",,,"0.00","0.0","0.0","85","41","84"
"USC00046730","PASO ROBLES, CA US","1972-05-11",,,"0.00","0.0","0.0","91","38","89"
"USC00046730","PASO ROBLES, CA US","1972-05-12",,,"0.00","0.0","0.0","95","42","92"
"USC00046730","PASO ROBLES, CA US","1972-05-13",,,"0.00","0.0","0.0","100","42","95"
"USC00046730","PASO ROBLES, CA US","1972-05-14",,,"0.00","0.0","0.0","100","43","89"
"USC00046730","PASO ROBLES, CA US","1972-05-15",,,"0.00","0.0","0.0","97","43","83"
"USC00046730","PASO ROBLES, CA US","1972-05-16",,,"0.00","0.0","0.0","84","43","73"
"USC00046730","PASO ROBLES, CA US","1972-05-17",,,"0.00","0.0","0.0","78","45","73"
"USC00046730","PASO ROBLES, CA US","1972-05-18",,,"0.00","0.0","0.0","75","35","62"
"USC00046730","PASO ROBLES, CA US","1972-05-19",,,"0.00","0.0","0.0","64","43","59"
"USC00046730","PASO ROBLES, CA US","1972-05-20",,,"0.00","0.0","0.0","67","31","59"
"USC00046730","PASO ROBLES, CA US","1972-05-21",,,"0.00","0.0","0.0","73","35","69"
"USC00046730","PASO ROBLES, CA US","1972-05-22",,,"0.00","0.0","0.0","80","38","77"
"USC00046730","PASO ROBLES, CA US","1972-05-23",,,"0.00","0.0","0.0","82","41","75"
"USC00046730","PASO ROBLES, CA US","1972-05-24",,,"0.00","0.0","0.0","76","34","63"
"USC00046730","PASO ROBLES, CA US","1972-05-25",,,"0.00","0.0","0.0","70","32","66"
"USC00046730","PASO ROBLES, CA US","1972-05-26",,,"0.00","0.0","0.0","80","40","72"
"USC00046730","PASO ROBLES, CA US","1972-05-27",,,"0.00","0.0","0.0","90","41","78"
"USC00046730","PASO ROBLES, CA US","1972-05-28",,,"0.00","0.0","0.0","95","42","91"
"USC00046730","PASO ROBLES, CA US","1972-05-29",,,"0.00","0.0","0.0","98","41","97"
"USC00046730","PASO ROBLES, CA US","1972-05-30",,,"0.00","0.0","0.0","98","51","94"
"USC00046730","PASO ROBLES, CA US","1972-05-31",,,"0.00","0.0","0.0","95","45","85"
"USC00046730","PASO ROBLES, CA US","1972-06-01",,,"0.00","0.0","0.0","94","49","84"
"USC00046730","PASO ROBLES, CA US","1972-06-02",,,"0.00","0.0","0.0","93","51","83"
"USC00046730","PASO ROBLES, CA US","1972-06-03",,,"0.00","0.0","0.0","93","47","87"
"USC00046730","PASO ROBLES, CA US","1972-06-04",,,"0.00","0.0","0.0","96","47","95"
"USC00046730","PASO ROBLES, CA US","1972-06-05",,,"0.00","0.0","0.0","101","46","96"
"USC00046730","PASO ROBLES, CA US","1972-06-06",,,"0.00","0.0","0.0","98","59","76"
"USC00046730","PASO ROBLES, CA US","1972-06-07",,,"0.00","0.0","0.0","78","46","74"
"USC00046730","PASO ROBLES, CA US","1972-06-08",,,"0.00","0.0","0.0","75","50","67"
"USC00046730","PASO ROBLES, CA US","1972-06-09",,,"0.00","0.0","0.0","73","48","68"
"USC00046730","PASO ROBLES, CA US","1972-06-10",,,"0.00","0.0","0.0","78","49","78"
"USC00046730","PASO ROBLES, CA US","1972-06-11",,,"0.00","0.0","0.0","85","48","83"
"USC00046730","PASO ROBLES, CA US","1972-06-12",,,"0.00","0.0","0.0","95","46","93"
"USC00046730","PASO ROBLES, CA US","1972-06-13",,,"0.00","0.0","0.0","95","47","78"
"USC00046730","PASO ROBLES, CA US","1972-06-14",,,"0.00","0.0","0.0","92","43","86"
"USC00046730","PASO ROBLES, CA US","1972-06-15",,,"0.00","0.0","0.0","95","49","93"
"USC00046730","PASO ROBLES, CA US","1972-06-16",,,"0.00","0.0","0.0","94","48","91"
"USC00046730","PASO ROBLES, CA US","1972-06-17",,,"0.00","0.0","0.0","93","46","76"
"USC00046730","PASO ROBLES, CA US","1972-06-18",,,"0.00","0.0","0.0","82","47","69"
